Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence
Sample1372	981	0.946	195.051	19.883%	36.072	32.534%	0.0472
Sample1373	1028	0.985	144.96	14.101%	21.106	17.335%	0.0144
Sample1374	992	0.984	88.271	8.898%	19.809	17.597%	0.0141
Sample1375	1000	0.977	121.507	12.151%	23.926	21.308%	0.0185
Sample1376	988	0.968	136.901	13.856%	28.122	25.202%	0.032
Sample1377	992	0.989	77.978	7.861%	16.412	14.805%	0.0105
Sample1378	980	0.993	55.443	5.657%	12.874	11.696%	0.0053
Sample1379	987	0.985	88.212	8.937%	19.517	17.325%	0.0123
Sample1380	1018	0.951	233.169	22.905%	36.869	30.894%	0.0516
Sample1381	984	0.974	150.638	15.309%	25.94	22.513%	0.0263
Sample1382	986	0.924	255.165	25.879%	43.696	38.912%	0.0676
Sample1383	986	0.961	206.891	20.983%	32.374	27.689%	0.0397
Sample1384	1034	0.983	124.23	12.015%	21.733	18.249%	0.0154
Sample1385	982	0.967	176.883	18.013%	29.393	25.564%	0.0341
Sample1386	1008	0.982	107.64	10.679%	21.528	18.934%	0.0133
Sample1387	1000	0.985	97.686	9.769%	19.535	17.224%	0.0148
Sample1388	1008	0.986	94.458	9.371%	18.921	16.724%	0.0137
Sample1389	1008	0.983	99.963	9.917%	20.484	18.197%	0.0171
Sample1390	989	0.981	152.328	15.402%	24.052	19.367%	0.0231
Sample1391	1027	0.964	195.996	19.084%	31.736	27.081%	0.0319
Sample1392	990	0.959	209.217	21.133%	33.114	28.287%	0.042
Sample1393	980	0.961	182.573	18.63%	33.134	27.823%	0.0376
Sample1394	989	0.975	117.657	11.897%	24.575	22.122%	0.023
Sample1395	1015	0.982	110.093	10.847%	21.673	18.967%	0.0162
Sample1396	1000	0.991	80.868	8.087%	14.827	13.205%	0.0076
Sample1397	992	0.983	82.028	8.269%	20.933	18.596%	0.0136
Sample1398	981	0.981	100.905	10.286%	21.535	19.655%	0.0166
Sample1399	1000	0.978	84.324	8.432%	24.441	20.933%	0.0128
Sample1400	992	0.975	95.779	9.655%	24.643	22.231%	0.0209
Sample1401	1000	0.991	76.46	7.646%	15.73	13.8%	0.0081
Sample1402	1042	0.963	220.448	21.156%	31.058	28.156%	0.0335
Sample1403	975	0.96	189.098	19.395%	32.362	27.868%	0.0407
Sample1404	981	0.982	94.822	9.666%	21.178	19.101%	0.0131
Sample1405	992	0.99	69.832	7.04%	16.54	14.619%	0.0071
Sample1406	1014	0.973	177.218	17.477%	30.077	23.259%	0.027
Sample1407	992	0.985	86.226	8.692%	19.246	17.453%	0.0155
Sample1408	981	0.98	148.515	15.139%	23.648	20.013%	0.0243
Sample1409	1008	0.979	109.903	10.903%	23.564	20.326%	0.0181
Sample1410	1000	0.993	69.119	6.912%	14.01	12.352%	0.0066
Sample1411	982	0.967	188.414	19.187%	30.632	25.835%	0.0356
Sample1412	1001	0.925	252.289	25.204%	44.597	38.559%	0.0618
Sample1413	1008	0.991	79.906	7.927%	16.002	13.936%	0.0082
Sample1414	1000	0.989	78.113	7.811%	16.766	14.856%	0.0106
Sample1415	972	0.972	161.601	16.626%	26.969	23.491%	0.0277
Sample1416	994	0.971	156.721	15.767%	29.148	24.121%	0.0258
Sample1417	992	0.973	106.891	10.775%	25.94	23.28%	0.0233
Sample1418	1000	0.98	105.709	10.571%	22.328	19.885%	0.0187
Sample1419	968	0.976	154.263	15.936%	25.171	21.912%	0.029
Sample1420	1018	0.97	138.251	13.581%	27.659	24.245%	0.0297
Sample1421	1026	0.976	124.163	12.102%	25.576	21.761%	0.0217
Sample1422	996	0.943	247.11	24.81%	41.229	33.215%	0.0557
Sample1423	970	0.952	289.703	29.866%	37.21	30.753%	0.0582
Sample1424	980	0.971	173.925	17.747%	28.185	24.047%	0.0297
Sample1425	1008	0.983	102.799	10.198%	20.747	18.338%	0.0159
Sample1426	973	0.975	163.985	16.854%	26.339	22.317%	0.0286
Sample1427	1008	0.991	79.906	7.927%	16.002	13.936%	0.0082
Sample1428	981	0.963	182.568	18.61%	31.393	26.814%	0.0349
Sample1429	989	0.99	83.755	8.469%	15.798	14.221%	0.0106
Sample1430	1035	0.983	141.459	13.668%	22.274	18.325%	0.0182
Sample1431	1014	0.986	99.135	9.777%	19.721	17.061%	0.0124
Sample1432	992	0.989	74.791	7.539%	16.054	14.482%	0.0109
Sample1433	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1434	987	0.971	164.435	16.66%	28.045	23.974%	0.0296
Sample1435	992	0.99	72.155	7.274%	15.699	14.089%	0.0083
Sample1436	979	0.988	78.516	8.02%	17.03	15.766%	0.0122
Sample1437	1014	0.976	98.145	9.679%	25.995	21.981%	0.0159
Sample1438	985	0.988	74.5	7.563%	17.229	15.542%	0.0106
Sample1439	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1440	1013	0.987	88.952	8.781%	18.427	16.047%	0.0117
Sample1441	1035	0.984	143.716	13.886%	21.806	17.94%	0.0164
Sample1442	1015	0.984	103.068	10.154%	20.321	17.708%	0.0139
Sample1443	980	0.988	75.751	7.73%	17.422	15.653%	0.0109
Sample1444	966	0.984	134.624	13.936%	21.131	17.98%	0.0173
Sample1445	974	0.974	163.448	16.781%	26.658	22.829%	0.0254
Sample1446	1026	0.982	117.425	11.445%	21.721	18.901%	0.0189
Sample1447	974	0.969	169.026	17.354%	29.337	24.932%	0.0294
Sample1448	986	0.99	68.207	6.918%	15.359	13.818%	0.0087
Sample1449	992	0.973	110.07	11.096%	26.078	23.05%	0.0226
Sample1450	1015	0.987	93.353	9.197%	18.292	15.94%	0.0116
Sample1451	1001	0.965	197.775	19.758%	30.561	26.138%	0.039
Sample1452	1000	0.98	92.572	9.257%	22.206	19.776%	0.0191
Sample1453	986	0.994	68.835	6.981%	12.511	11.198%	0.0051
Sample1454	1019	0.961	216.674	21.263%	34.395	27.777%	0.0415
Sample1455	1000	0.986	90.08	9.008%	18.961	16.886%	0.0154
Sample1456	992	0.984	80.453	8.11%	19.426	17.616%	0.013
Sample1457	980	0.989	80.509	8.215%	16.474	15.046%	0.0102
Sample1458	1018	0.97	200.87	19.732%	30.911	24.253%	0.0325
Sample1459	1008	0.987	90.725	9.0%	18.484	16.177%	0.0119
Sample1460	981	0.974	162.343	16.549%	26.688	22.471%	0.0289
Sample1461	980	0.98	103.17	10.528%	22.424	20.147%	0.0189
Sample1462	1016	0.966	229.104	22.55%	32.421	25.772%	0.0376
Sample1463	1029	0.926	255.116	24.793%	43.776	38.646%	0.0635
Sample1464	1000	0.983	99.658	9.966%	20.633	18.376%	0.0157
Sample1465	973	0.992	69.476	7.14%	13.75	12.633%	0.0061
Sample1466	992	0.989	66.449	6.698%	16.699	15.064%	0.0102
Sample1467	1017	0.964	224.675	22.092%	32.945	26.73%	0.0429
Sample1468	1027	0.982	112.551	10.959%	22.34	19.063%	0.0174
Sample1469	1000	0.977	97.768	9.777%	24.033	21.404%	0.0221
Sample1470	1000	0.979	114.327	11.433%	23.616	20.419%	0.0175
Sample1471	971	0.943	235.338	24.237%	37.904	33.304%	0.0526
Sample1472	984	0.974	164.552	16.723%	27.19	22.874%	0.0307
Sample1473	1016	0.975	194.484	19.142%	28.012	22.311%	0.0277
Sample1474	1023	0.962	179.093	17.507%	32.321	27.722%	0.0289
Sample1475	980	0.988	70.361	7.18%	17.609	15.821%	0.0097
Sample1476	988	0.965	182.008	18.422%	32.098	26.17%	0.0333
Sample1477	989	0.976	173.028	17.495%	25.491	21.924%	0.0282
Sample1478	1000	0.988	82.399	8.24%	17.345	15.369%	0.0118
Sample1479	985	0.986	82.188	8.344%	18.244	16.721%	0.0139
Sample1480	979	0.993	60.182	6.147%	13.201	11.946%	0.0059
Sample1481	1008	0.945	284.727	28.247%	40.796	32.866%	0.0584
Sample1482	992	0.977	106.644	10.75%	23.403	21.223%	0.0232
Sample1483	979	0.987	85.664	8.75%	17.638	15.962%	0.0124
Sample1484	978	0.973	114.714	11.729%	25.296	23.324%	0.0267
Sample1485	1008	0.991	78.599	7.798%	15.499	13.564%	0.0088
Sample1486	1000	0.99	75.303	7.53%	15.83	14.17%	0.0098
Sample1487	988	0.961	205.777	20.828%	32.651	27.839%	0.0424
Sample1488	1008	0.988	88.562	8.786%	17.887	15.654%	0.012
Sample1489	985	0.988	80.787	8.202%	17.531	15.733%	0.0099
Sample1490	978	0.984	82.408	8.426%	19.243	17.743%	0.0142
Sample1491	1011	0.969	218.315	21.594%	31.865	24.814%	0.0348
Sample1492	1027	0.982	136.414	13.283%	22.351	19.04%	0.0161
Sample1493	1036	0.981	122.313	11.806%	23.298	19.491%	0.0152
Sample1494	1018	0.967	199.931	19.64%	34.125	25.845%	0.0328
Sample1495	992	0.986	83.548	8.422%	18.522	16.709%	0.0144
Sample1496	986	0.961	176.307	17.881%	31.375	27.661%	0.0343
Sample1497	1026	0.974	141.099	13.752%	26.442	22.498%	0.0244
Sample1498	992	0.987	79.474	8.011%	17.972	16.046%	0.0121
Sample1499	981	0.987	81.011	8.258%	17.966	16.204%	0.0111
Sample1500	975	0.967	189.291	19.414%	30.225	25.542%	0.0361
Sample1501	974	0.982	143.738	14.757%	22.475	19.1%	0.0214
Sample1502	1019	0.947	274.008	26.89%	39.349	32.095%	0.0537
Sample1503	1017	0.975	107.732	10.593%	26.095	22.201%	0.0169
Sample1504	1018	0.983	103.767	10.193%	21.428	18.446%	0.0158
Sample1505	992	0.979	107.304	10.817%	22.566	20.357%	0.0181
Sample1506	1018	0.958	258.289	25.372%	35.926	28.812%	0.0445
Sample1507	1018	0.95	219.529	21.565%	35.239	32.054%	0.0441
Sample1508	1003	0.966	213.112	21.247%	32.147	25.709%	0.0344
Sample1509	992	0.991	79.493	8.013%	14.993	13.319%	0.0078
Sample1510	992	0.993	63.443	6.395%	13.8	12.259%	0.0057
Sample1511	1027	0.983	114.577	11.156%	21.09	18.243%	0.0176
Sample1512	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1513	1015	0.984	105.826	10.426%	20.248	17.807%	0.0157
Sample1514	980	0.984	88.397	9.02%	19.613	17.913%	0.0116
Sample1515	1000	0.99	76.578	7.658%	15.711	13.992%	0.0103
Sample1516	1000	0.986	89.103	8.91%	18.566	16.535%	0.0141
Sample1517	1020	0.945	197.218	19.335%	39.115	32.664%	0.0401
Sample1518	1020	0.98	104.474	10.243%	23.641	20.012%	0.0148
Sample1519	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1520	1017	0.964	210.539	20.702%	34.713	26.781%	0.0319
Sample1521	1000	0.984	93.665	9.367%	19.755	17.594%	0.0154
Sample1522	1001	0.968	209.107	20.89%	30.716	25.294%	0.0393
Sample1523	1014	0.987	91.11	8.985%	18.026	15.813%	0.013
Sample1524	1016	0.947	294.584	28.994%	39.566	32.059%	0.0595
Sample1525	1018	0.975	125.911	12.368%	25.606	22.043%	0.0229
Sample1526	979	0.995	51.773	5.288%	10.556	9.661%	0.0045
Sample1527	985	0.992	67.978	6.901%	13.7	12.423%	0.0071
Sample1528	1014	0.962	249.215	24.577%	33.719	27.438%	0.0472
Sample1529	992	0.991	81.56	8.222%	15.336	13.763%	0.009
Sample1530	968	0.973	165.311	17.078%	26.772	23.096%	0.0309
Sample1531	1026	0.988	100.55	9.8%	18.25	15.739%	0.0128
Sample1532	992	0.991	72.933	7.352%	15.375	13.59%	0.0076
Sample1533	999	0.884	420.732	42.115%	58.136	46.965%	0.1327
Sample1534	994	0.921	265.624	26.723%	46.784	38.979%	0.0683
Sample1535	1021	0.981	111.349	10.906%	22.728	19.331%	0.0164
Sample1536	1008	0.989	83.44	8.278%	17.562	15.221%	0.01
Sample1537	1015	0.981	109.72	10.81%	22.69	19.677%	0.0149
Sample1538	1008	0.974	118.019	11.708%	26.581	22.608%	0.0183
Sample1539	1015	0.973	120.463	11.868%	26.419	23.12%	0.0249
Sample1540	979	0.992	63.086	6.444%	13.794	12.624%	0.0077
Sample1541	1000	0.987	86.631	8.663%	18.174	16.186%	0.0133
Sample1542	1015	0.952	237.319	23.381%	40.025	30.586%	0.0414
Sample1543	968	0.972	164.113	16.954%	26.807	23.524%	0.0301
Sample1544	992	0.985	78.805	7.944%	19.508	17.157%	0.0108
Sample1545	1014	0.976	129.115	12.733%	24.958	21.682%	0.0229
Sample1546	967	0.971	175.92	18.192%	28.317	24.354%	0.0307
Sample1547	992	0.987	84.621	8.53%	18.223	16.354%	0.0131
Sample1548	1013	0.982	161.351	15.928%	23.755	18.86%	0.0207
Sample1549	972	0.984	85.177	8.763%	19.301	17.65%	0.0146
Sample1550	980	0.995	60.073	6.13%	10.678	9.701%	0.0044
Sample1551	1008	0.97	206.064	20.443%	30.283	24.396%	0.033
Sample1552	999	0.884	420.732	42.115%	58.136	46.965%	0.1327
Sample1553	981	0.977	151.346	15.428%	25.323	21.248%	0.0261
Sample1554	987	0.979	147.759	14.971%	24.572	20.259%	0.0234
Sample1555	1015	0.957	254.097	25.034%	36.237	29.166%	0.0495
Sample1556	963	0.942	253.096	26.282%	36.073	34.842%	0.0492
Sample1557	980	0.982	82.696	8.438%	20.967	19.048%	0.0114
Sample1558	1000	0.992	70.954	7.095%	14.521	12.932%	0.008
Sample1559	980	0.976	160.221	16.349%	25.936	21.808%	0.0267
Sample1560	1000	0.981	106.482	10.648%	22.302	19.566%	0.0164
Sample1561	980	0.991	72.328	7.38%	14.505	13.178%	0.0063
Sample1562	980	0.993	57.957	5.914%	12.867	11.69%	0.0045
Sample1563	1024	0.982	148.786	14.53%	22.766	19.201%	0.0166
Sample1564	999	0.884	420.732	42.115%	58.136	46.965%	0.1327
Sample1565	965	0.984	133.254	13.809%	20.555	17.727%	0.0173
Sample1566	987	0.975	164.403	16.657%	26.228	22.05%	0.0278
Sample1567	1009	0.965	207.783	20.593%	31.271	26.195%	0.0379
Sample1568	1008	0.991	79.906	7.927%	16.002	13.936%	0.0082
Sample1569	1008	0.978	150.464	14.927%	23.995	20.898%	0.0208
Sample1570	1030	0.971	179.216	17.4%	28.841	23.968%	0.0267
Sample1571	1015	0.986	98.775	9.732%	19.498	16.98%	0.0135
Sample1572	1013	0.978	187.853	18.544%	25.975	21.051%	0.0286
Sample1573	1000	0.983	101.965	10.196%	20.621	18.272%	0.0165
Sample1574	1011	0.957	223.441	22.101%	33.892	29.038%	0.0459
Sample1575	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1576	1012	0.959	202.125	19.973%	34.776	28.516%	0.0407
Sample1577	980	0.979	150.31	15.338%	24.173	20.326%	0.0249
Sample1578	973	0.99	114.633	11.781%	17.217	14.482%	0.0128
Sample1579	1015	0.983	105.993	10.443%	21.281	18.455%	0.0152
Sample1580	1008	0.983	92.445	9.171%	20.723	18.136%	0.0126
Sample1581	965	0.965	186.693	19.346%	30.949	26.661%	0.0317
Sample1582	1008	0.975	110.401	10.952%	25.305	22.367%	0.0251
Sample1583	992	0.99	73.042	7.363%	15.78	14.386%	0.0092
Sample1584	1034	0.979	157.863	15.267%	24.63	20.531%	0.0204
Sample1585	985	0.993	59.239	6.014%	12.748	11.621%	0.0069
Sample1586	987	0.97	170.85	17.31%	29.167	24.176%	0.0296
Sample1587	985	0.989	83.2	8.447%	16.406	14.956%	0.0105
Sample1588	1014	0.964	235.647	23.239%	33.605	26.723%	0.0445
Sample1589	1024	0.942	230.562	22.516%	38.173	34.325%	0.0485
Sample1590	980	0.977	152.549	15.566%	25.017	21.268%	0.0231
Sample1591	1015	0.987	96.349	9.493%	18.113	15.93%	0.0123
Sample1592	975	0.965	162.737	16.691%	31.283	26.325%	0.032
Sample1593	1027	0.97	131.543	12.808%	28.001	24.221%	0.0255
Sample1594	984	0.975	107.848	10.96%	24.176	22.339%	0.0225
Sample1595	976	0.948	209.459	21.461%	37.039	31.949%	0.0449
Sample1596	1018	0.985	108.149	10.624%	20.482	17.549%	0.0154
Sample1597	966	0.974	159.919	16.555%	26.497	22.521%	0.0285
Sample1598	1000	0.984	100.269	10.027%	19.972	17.787%	0.0134
Sample1599	1006	0.968	210.845	20.959%	29.378	25.052%	0.0327
Sample1600	1027	0.969	124.326	12.106%	28.833	24.75%	0.029
Sample1601	1008	0.986	95.075	9.432%	19.134	16.746%	0.0139
Sample1602	986	0.986	82.103	8.327%	18.66	16.788%	0.0138
Sample1603	1008	0.981	103.094	10.228%	21.887	19.443%	0.0171
Sample1604	1036	0.972	163.255	15.758%	28.721	23.515%	0.0248
Sample1605	977	0.974	158.539	16.227%	26.91	22.631%	0.0247
Sample1606	974	0.97	173.746	17.838%	28.691	24.2%	0.0332
Sample1607	1000	0.988	81.153	8.115%	17.145	15.507%	0.0112
Sample1608	992	0.992	74.243	7.484%	14.211	12.754%	0.0066
Sample1609	992	0.992	71.42	7.2%	13.853	12.497%	0.0072
Sample1610	1026	0.984	105.64	10.296%	21.03	17.893%	0.0136
Sample1611	1036	0.962	183.506	17.713%	32.886	27.312%	0.0313
Sample1612	1028	0.982	116.839	11.366%	21.525	18.676%	0.0196
Sample1613	1008	0.988	96.46	9.569%	17.538	15.425%	0.0114
Sample1614	1014	0.991	81.786	8.066%	15.539	13.565%	0.0091
Sample1615	965	0.979	150.728	15.619%	24.102	20.447%	0.0238
Sample1616	1026	0.988	100.04	9.75%	18.295	15.777%	0.0125
Sample1617	982	0.975	160.271	16.321%	26.712	22.363%	0.0263
Sample1618	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1619	1002	0.979	176.614	17.626%	24.968	20.171%	0.0245
Sample1620	999	0.884	420.732	42.115%	58.136	46.965%	0.1327
Sample1621	984	0.986	83.958	8.532%	18.192	16.629%	0.0126
Sample1622	992	0.978	104.715	10.556%	23.2	21.15%	0.0211
Sample1623	984	0.96	165.926	16.862%	31.191	28.36%	0.0375
Sample1624	1024	0.975	166.636	16.273%	27.034	22.165%	0.0227
Sample1625	1008	0.99	81.063	8.042%	15.912	13.926%	0.0091
Sample1626	1008	0.935	283.129	28.088%	43.241	35.599%	0.0584
Sample1627	1007	0.98	169.435	16.826%	24.794	19.744%	0.0252
Sample1628	1026	0.972	173.02	16.864%	28.017	23.783%	0.0294
Sample1629	1000	0.986	85.08	8.508%	18.623	16.502%	0.0116
Sample1630	976	0.963	185.199	18.975%	30.916	26.948%	0.038
Sample1631	1014	0.952	194.995	19.23%	35.159	30.665%	0.0425
Sample1632	1016	0.945	294.635	29.0%	40.659	32.738%	0.0577
Sample1633	983	0.929	234.287	23.834%	40.382	38.024%	0.0618
Sample1634	1000	0.988	82.489	8.249%	17.101	15.308%	0.0108
Sample1635	1000	0.988	75.922	7.592%	17.889	15.618%	0.0087
Sample1636	967	0.964	173.73	17.966%	33.174	27.569%	0.0294
Sample1637	987	0.961	202.476	20.514%	32.071	27.831%	0.0414
Sample1638	986	0.989	74.59	7.565%	16.257	14.626%	0.0103
Sample1639	992	0.987	86.498	8.72%	18.367	16.316%	0.0112
Sample1640	986	0.993	61.831	6.271%	13.125	11.748%	0.0052
Sample1641	1008	0.99	81.671	8.102%	16.32	14.283%	0.0094
Sample1642	975	0.949	223.014	22.873%	37.896	31.678%	0.0501
Sample1643	1013	0.979	111.015	10.959%	23.914	20.444%	0.0173
Sample1644	966	0.981	137.92	14.277%	22.897	19.633%	0.0203
Sample1645	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1646	1026	0.979	119.351	11.633%	23.691	20.431%	0.022
Sample1647	1018	0.96	248.529	24.413%	35.182	28.215%	0.0484
Sample1648	976	0.976	150.843	15.455%	25.354	21.653%	0.0236
Sample1649	1016	0.97	185.276	18.236%	28.916	24.542%	0.0287
Sample1650	979	0.976	161.276	16.474%	25.598	21.697%	0.0289
Sample1651	994	0.969	172.297	17.334%	30.684	25.141%	0.0317
Sample1652	1013	0.951	271.643	26.816%	38.728	31.114%	0.0531
Sample1653	988	0.972	169.499	17.156%	27.911	23.534%	0.033
Sample1654	1018	0.986	101.954	10.015%	20.15	17.036%	0.0112
Sample1655	981	0.959	187.737	19.137%	33.859	28.343%	0.032
Sample1656	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1657	992	0.986	100.462	10.127%	18.546	16.818%	0.0134
Sample1658	1030	0.976	136.157	13.219%	26.708	22.195%	0.0211
Sample1659	990	0.981	97.872	9.886%	21.167	19.241%	0.0149
Sample1660	1008	0.983	97.48	9.671%	21.682	18.703%	0.0138
Sample1661	1019	0.978	115.703	11.355%	24.192	20.976%	0.0183
Sample1662	973	0.981	141.028	14.494%	22.585	19.204%	0.0203
Sample1663	1008	0.978	122.509	12.154%	24.33	20.887%	0.0188
Sample1664	985	0.986	76.135	7.729%	18.865	16.832%	0.0105
Sample1665	972	0.983	91.367	9.4%	20.115	18.395%	0.0134
Sample1666	1018	0.914	302.395	29.705%	49.324	41.163%	0.0774
Sample1667	1015	0.98	167.301	16.483%	25.427	19.918%	0.0221
Sample1668	973	0.941	206.946	21.269%	41.709	33.925%	0.0506
Sample1669	968	0.978	156.366	16.154%	24.712	20.77%	0.0224
Sample1670	982	0.934	258.767	26.351%	40.641	35.964%	0.0658
Sample1671	1014	0.989	86.788	8.559%	17.063	14.823%	0.0102
Sample1672	983	0.929	234.287	23.834%	40.382	38.024%	0.0618
Sample1673	1008	0.976	111.549	11.066%	25.625	21.896%	0.0185
Sample1674	1008	0.991	79.906	7.927%	16.002	13.936%	0.0082
Sample1675	992	0.989	75.456	7.606%	16.703	15.068%	0.0115
Sample1676	973	0.978	156.281	16.062%	24.82	20.979%	0.023
Sample1677	1026	0.975	176.627	17.215%	26.388	22.158%	0.0265
Sample1678	1000	0.991	73.229	7.323%	15.172	13.512%	0.0094
Sample1679	969	0.974	152.853	15.774%	26.0	22.5%	0.0239
Sample1680	1012	0.961	250.163	24.72%	35.174	27.872%	0.0445
Sample1681	985	0.984	91.601	9.3%	19.472	17.657%	0.0139
Sample1682	1023	0.975	134.285	13.127%	25.913	22.226%	0.0216
Sample1683	975	0.964	170.474	17.485%	31.352	26.582%	0.0363
Sample1684	981	0.955	259.3	26.432%	35.858	29.881%	0.0492
Sample1685	982	0.983	136.074	13.857%	22.284	18.592%	0.0198
Sample1686	983	0.929	234.287	23.834%	40.382	38.024%	0.0618
Sample1687	989	0.989	81.021	8.192%	16.408	14.77%	0.0101
Sample1688	985	0.989	70.439	7.151%	16.337	14.893%	0.0089
Sample1689	1000	0.984	88.44	8.844%	19.649	17.589%	0.0151
Sample1690	992	0.985	86.762	8.746%	19.46	17.375%	0.0123
Sample1691	1022	0.935	239.955	23.479%	41.393	36.036%	0.0563
Sample1692	980	0.977	107.278	10.947%	23.399	21.371%	0.0207
Sample1693	1014	0.98	116.723	11.511%	22.524	19.663%	0.0208
Sample1694	979	0.973	164.425	16.795%	27.965	22.871%	0.026
Sample1695	1027	0.98	159.092	15.491%	24.189	19.984%	0.0207
Sample1696	994	0.946	229.914	23.13%	40.683	32.489%	0.0519
Sample1697	1000	0.993	69.119	6.912%	14.01	12.352%	0.0066
Sample1698	1023	0.935	266.239	26.025%	43.272	35.501%	0.0657
Sample1699	1035	0.978	158.461	15.31%	24.814	20.864%	0.022
Sample1700	1000	0.978	108.288	10.829%	23.684	20.986%	0.0204
Sample1701	1008	0.988	89.059	8.835%	17.853	15.625%	0.0113
Sample1702	980	0.974	182.407	18.613%	26.983	23.021%	0.0289
Sample1703	1029	0.974	150.505	14.626%	26.937	22.687%	0.0253
Sample1704	1017	0.97	132.325	13.011%	28.161	24.387%	0.0268
Sample1705	973	0.974	159.054	16.347%	26.601	22.594%	0.0276
Sample1706	982	0.952	215.76	21.971%	35.069	30.501%	0.0458
Sample1707	1008	0.985	85.392	8.471%	19.952	17.377%	0.0121
Sample1708	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1709	1015	0.987	97.125	9.569%	18.197	15.847%	0.0115
Sample1710	992	0.976	98.801	9.96%	24.019	21.668%	0.0206
Sample1711	1000	0.981	97.655	9.766%	21.989	19.484%	0.0176
Sample1712	979	0.983	90.724	9.267%	20.542	18.589%	0.0134
Sample1713	972	0.941	187.203	19.26%	37.112	33.938%	0.0491
Sample1714	980	0.947	209.64	21.392%	36.542	32.314%	0.0424
