Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence
Sample1181	44113	1.0	892.975	2.024%	159.153	1.907%	0.0006
Sample1182	44196	1.0	902.707	2.043%	159.603	1.909%	0.0006
Sample1183	44225	1.0	904.388	2.045%	160.128	1.914%	0.0006
Sample1184	44255	1.0	906.95	2.049%	159.717	1.908%	0.0006
Sample1185	44281	1.0	915.044	2.066%	160.718	1.918%	0.0006
Sample1186	44309	1.0	919.758	2.076%	161.508	1.927%	0.0006
Sample1187	44341	1.0	914.768	2.063%	160.779	1.917%	0.0006
Sample1188	44372	1.0	912.122	2.056%	160.022	1.906%	0.0006
Sample1189	44450	1.0	919.049	2.068%	160.025	1.903%	0.0006
Sample1190	44476	1.0	921.273	2.071%	160.828	1.911%	0.0006
Sample1191	44520	1.0	921.391	2.07%	160.458	1.905%	0.0006
Sample1192	44563	1.0	918.45	2.061%	159.962	1.897%	0.0006
Sample1193	44584	1.0	917.687	2.058%	159.039	1.886%	0.0006
Sample1194	44625	1.0	918.19	2.058%	157.689	1.868%	0.0006
Sample1195	44655	1.0	918.58	2.057%	157.788	1.867%	0.0006
Sample1196	44685	1.0	915.206	2.048%	157.583	1.864%	0.0006
Sample1197	44763	1.0	933.777	2.086%	160.715	1.898%	0.0006
Sample1198	44795	1.0	936.547	2.091%	161.063	1.901%	0.0006
Sample1199	44824	1.0	935.878	2.088%	160.919	1.897%	0.0006
Sample1200	44867	1.0	931.42	2.076%	159.172	1.875%	0.0006
Sample1201	44910	1.0	930.408	2.072%	158.395	1.864%	0.0006
Sample1202	44939	1.0	930.221	2.07%	158.333	1.862%	0.0006
Sample1203	44969	1.0	932.766	2.074%	158.103	1.858%	0.0006
Sample1204	44997	1.0	931.068	2.069%	157.79	1.853%	0.0006
Sample1205	45031	1.0	922.479	2.049%	155.801	1.828%	0.0006
Sample1206	45061	1.0	927.306	2.058%	156.32	1.833%	0.0006
Sample1207	45089	1.0	931.622	2.066%	156.884	1.838%	0.0006
Sample1208	45107	1.0	937.104	2.078%	157.219	1.842%	0.0006
Sample1209	45130	1.0	937.964	2.078%	157.563	1.845%	0.0006
Sample1210	45156	1.0	940.236	2.082%	158.269	1.852%	0.0006
Sample1211	45183	1.0	941.952	2.085%	159.137	1.861%	0.0006
Sample1212	45213	1.0	940.825	2.081%	159.115	1.859%	0.0006
Sample1213	45242	1.0	940.444	2.079%	159.515	1.862%	0.0006
Sample1214	45282	1.0	932.105	2.058%	158.194	1.845%	0.0006
Sample1215	45308	1.0	934.408	2.062%	159.236	1.856%	0.0006
Sample1216	45341	1.0	932.184	2.056%	158.716	1.849%	0.0006
Sample1217	45368	1.0	933.518	2.058%	159.592	1.858%	0.0006
Sample1218	45441	1.0	952.735	2.097%	162.347	1.887%	0.0006
Sample1219	45481	1.0	944.523	2.077%	160.664	1.866%	0.0006
Sample1220	45508	1.0	945.794	2.078%	161.339	1.872%	0.0006
Sample1221	45594	1.0	956.863	2.099%	163.86	1.899%	0.0006
Sample1222	45627	1.0	955.55	2.094%	164.026	1.899%	0.0006
Sample1223	45671	1.0	954.732	2.09%	163.976	1.897%	0.0006
Sample1224	45696	1.0	957.332	2.095%	164.862	1.906%	0.0006
Sample1225	45727	1.0	956.451	2.092%	164.445	1.9%	0.0006
Sample1226	45758	1.0	953.52	2.084%	164.032	1.894%	0.0006
Sample1227	45783	1.0	957.977	2.092%	165.004	1.904%	0.0006
Sample1228	45793	1.0	954.491	2.084%	163.971	1.891%	0.0006
Sample1229	45833	1.0	953.058	2.079%	162.102	1.868%	0.0006
Sample1230	45876	1.0	955.785	2.083%	162.831	1.875%	0.0006
Sample1231	45913	1.0	955.211	2.08%	162.566	1.87%	0.0006
Sample1232	45938	1.0	953.797	2.076%	163.265	1.877%	0.0006
Sample1233	45964	1.0	955.4	2.079%	164.013	1.884%	0.0006
Sample1234	45998	1.0	953.693	2.073%	163.955	1.882%	0.0006
Sample1235	46076	1.0	969.65	2.104%	164.697	1.888%	0.0006
Sample1236	46102	1.0	969.239	2.102%	165.189	1.892%	0.0006
Sample1237	46133	1.0	966.165	2.094%	165.086	1.89%	0.0006
Sample1238	46176	1.0	961.917	2.083%	164.389	1.88%	0.0006
Sample1239	46204	1.0	963.627	2.086%	164.827	1.884%	0.0006
Sample1240	46251	1.0	965.616	2.088%	164.368	1.877%	0.0006
Sample1241	46294	1.0	959.427	2.072%	163.238	1.862%	0.0006
Sample1242	46323	1.0	960.219	2.073%	163.156	1.86%	0.0006
Sample1243	46367	1.0	953.307	2.056%	162.259	1.848%	0.0006
Sample1244	46402	1.0	952.199	2.052%	162.964	1.854%	0.0006
Sample1245	46442	1.0	946.564	2.038%	161.073	1.831%	0.0006
Sample1246	46472	1.0	947.929	2.04%	162.477	1.845%	0.0006
Sample1247	46498	1.0	946.894	2.036%	162.411	1.844%	0.0006
Sample1248	46534	1.0	944.825	2.03%	161.913	1.836%	0.0006
Sample1249	46559	1.0	942.644	2.025%	161.595	1.832%	0.0006
Sample1250	46600	1.0	944.726	2.027%	161.514	1.829%	0.0006
Sample1251	46627	1.0	945.184	2.027%	162.607	1.84%	0.0006
Sample1252	46674	1.0	943.838	2.022%	163.014	1.843%	0.0006
Sample1253	46704	1.0	939.658	2.012%	163.218	1.844%	0.0006
Sample1254	46732	1.0	936.471	2.004%	163.073	1.841%	0.0006
Sample1255	46758	1.0	935.287	2.0%	162.63	1.835%	0.0006
Sample1256	46788	1.0	938.241	2.005%	163.34	1.842%	0.0006
Sample1257	46818	1.0	937.221	2.002%	163.625	1.844%	0.0006
Sample1258	46845	1.0	935.072	1.996%	164.498	1.852%	0.0006
Sample1259	46875	1.0	938.065	2.001%	165.286	1.86%	0.0006
Sample1260	46918	1.0	931.083	1.984%	163.647	1.84%	0.0006
Sample1261	46994	1.0	940.812	2.002%	165.438	1.857%	0.0006
Sample1262	47018	1.0	942.048	2.004%	166.088	1.864%	0.0006
Sample1263	47047	1.0	941.212	2.001%	166.709	1.869%	0.0006
Sample1264	47082	1.0	936.795	1.99%	166.486	1.865%	0.0006
Sample1265	47106	1.0	935.526	1.986%	166.893	1.869%	0.0006
Sample1266	47147	1.0	930.853	1.974%	165.28	1.849%	0.0006
Sample1267	47186	1.0	930.845	1.973%	164.697	1.841%	0.0006
Sample1268	47216	1.0	933.944	1.978%	165.503	1.849%	0.0006
Sample1269	47244	1.0	935.318	1.98%	166.592	1.86%	0.0006
Sample1270	47285	1.0	937.445	1.983%	166.109	1.852%	0.0006
Sample1271	47316	1.0	935.756	1.978%	166.544	1.856%	0.0006
Sample1272	47355	1.0	936.593	1.978%	167.207	1.862%	0.0006
Sample1273	47386	1.0	933.201	1.969%	167.59	1.865%	0.0006
Sample1274	47433	1.0	946.442	1.995%	169.74	1.887%	0.0006
Sample1275	47474	1.0	950.422	2.002%	169.075	1.878%	0.0006
Sample1276	47556	1.0	968.058	2.036%	171.116	1.898%	0.0006
Sample1277	47579	1.0	963.191	2.024%	170.088	1.885%	0.0006
Sample1278	47620	1.0	966.657	2.03%	169.753	1.88%	0.0006
Sample1279	47647	1.0	966.221	2.028%	169.973	1.881%	0.0006
Sample1280	47715	1.0	987.656	2.07%	172.968	1.912%	0.0006
Sample1281	47787	1.0	1008.775	2.111%	176.056	1.943%	0.0007
Sample1282	47827	1.0	1018.714	2.13%	177.381	1.956%	0.0007
Sample1283	47905	1.0	1027.813	2.146%	178.768	1.968%	0.0007
Sample1284	47936	1.0	1024.359	2.137%	178.575	1.965%	0.0007
Sample1285	47984	1.0	1020.639	2.127%	177.314	1.949%	0.0007
Sample1286	48006	1.0	1012.814	2.11%	175.944	1.933%	0.0007
Sample1287	48031	1.0	1013.956	2.111%	176.538	1.939%	0.0007
Sample1288	48073	1.0	1016.52	2.115%	177.114	1.944%	0.0007
Sample1289	48098	1.0	1009.675	2.099%	176.871	1.94%	0.0006
Sample1290	48128	1.0	1004.395	2.087%	176.41	1.933%	0.0006
Sample1291	48179	1.0	1008.582	2.093%	176.194	1.929%	0.0007
Sample1292	48207	1.0	1010.608	2.096%	177.049	1.937%	0.0007
Sample1293	48238	1.0	1013.646	2.101%	177.585	1.942%	0.0007
Sample1294	48269	1.0	1006.672	2.086%	176.536	1.929%	0.0007
Sample1295	48298	1.0	1011.898	2.095%	177.624	1.94%	0.0007
Sample1296	48347	1.0	1018.823	2.107%	178.944	1.952%	0.0007
Sample1297	48418	1.0	1039.859	2.148%	181.37	1.976%	0.0007
Sample1298	48457	1.0	1034.574	2.135%	179.841	1.958%	0.0007
Sample1299	48532	1.0	1048.732	2.161%	180.242	1.959%	0.0007
Sample1300	48562	1.0	1044.197	2.15%	179.483	1.95%	0.0007
Sample1301	48590	1.0	1041.737	2.144%	179.475	1.948%	0.0007
Sample1302	48645	1.0	1049.145	2.157%	179.621	1.949%	0.0007
Sample1303	48673	1.0	1040.374	2.137%	177.298	1.922%	0.0007
Sample1304	48689	1.0	1036.296	2.128%	176.036	1.908%	0.0007
Sample1305	48738	1.0	1049.498	2.153%	178.178	1.93%	0.0007
Sample1306	48775	1.0	1050.777	2.154%	178.667	1.933%	0.0007
Sample1307	48805	1.0	1048.007	2.147%	178.605	1.931%	0.0007
Sample1308	48843	1.0	1051.008	2.152%	178.135	1.925%	0.0007
Sample1309	48871	1.0	1046.279	2.141%	178.356	1.926%	0.0007
Sample1310	48884	1.0	1049.018	2.146%	179.446	1.937%	0.0007
Sample1311	48927	1.0	1059.847	2.166%	180.184	1.943%	0.0007
Sample1312	49011	1.0	1080.2	2.204%	182.328	1.963%	0.0007
Sample1313	49049	1.0	1083.719	2.209%	183.26	1.972%	0.0007
Sample1314	49077	1.0	1085.098	2.211%	183.743	1.976%	0.0007
Sample1315	49155	1.0	1103.697	2.245%	187.032	2.008%	0.0007
Sample1316	49178	1.0	1099.98	2.237%	186.122	1.998%	0.0007
Sample1317	49208	1.0	1099.494	2.234%	186.376	1.999%	0.0007
Sample1318	49233	1.0	1097.879	2.23%	186.799	2.003%	0.0007
Sample1319	49256	1.0	1094.162	2.221%	185.971	1.993%	0.0007
Sample1320	49286	1.0	1087.482	2.206%	185.261	1.984%	0.0007
Sample1321	49324	1.0	1090.924	2.212%	185.203	1.982%	0.0007
Sample1322	49398	1.0	1109.705	2.246%	186.186	1.99%	0.0007
Sample1323	49476	1.0	1134.079	2.292%	190.93	2.038%	0.0008
Sample1324	49512	1.0	1135.386	2.293%	190.38	2.03%	0.0007
Sample1325	49542	1.0	1134.932	2.291%	190.636	2.032%	0.0007
Sample1326	49584	1.0	1136.355	2.292%	189.903	2.022%	0.0007
Sample1327	49622	1.0	1137.733	2.293%	189.477	2.016%	0.0007
Sample1328	49649	1.0	1128.221	2.272%	187.676	1.995%	0.0007
Sample1329	49679	1.0	1123.445	2.261%	186.821	1.985%	0.0007
Sample1330	49706	1.0	1124.062	2.261%	187.25	1.988%	0.0007
Sample1331	49744	1.0	1121.569	2.255%	186.174	1.975%	0.0007
Sample1332	49822	1.0	1144.73	2.298%	188.871	2.001%	0.0007
Sample1333	49852	1.0	1140.675	2.288%	188.099	1.992%	0.0007
Sample1334	49941	1.0	1164.559	2.332%	190.403	2.013%	0.0008
Sample1335	49988	1.0	1171.11	2.343%	190.631	2.013%	0.0008
Sample1336	50015	1.0	1171.631	2.343%	191.171	2.018%	0.0008
Sample1337	50045	1.0	1168.984	2.336%	191.535	2.02%	0.0008
Sample1338	50090	1.0	1163.948	2.324%	190.305	2.006%	0.0008
Sample1339	50118	1.0	1163.327	2.321%	190.631	2.008%	0.0008
Sample1340	50158	1.0	1164.394	2.321%	190.312	2.003%	0.0008
Sample1341	50192	1.0	1162.177	2.315%	190.637	2.005%	0.0008
Sample1342	50231	1.0	1166.376	2.322%	190.179	1.998%	0.0008
Sample1343	50255	1.0	1161.904	2.312%	189.461	1.99%	0.0008
Sample1344	50273	1.0	1161.896	2.311%	188.67	1.981%	0.0008
Sample1345	50306	1.0	1158.484	2.303%	188.835	1.981%	0.0007
Sample1346	50333	1.0	1154.73	2.294%	188.634	1.978%	0.0007
Sample1347	50372	1.0	1153.176	2.289%	188.813	1.978%	0.0007
Sample1348	50397	1.0	1157.416	2.297%	190.058	1.99%	0.0007
Sample1349	50438	1.0	1160.045	2.3%	189.1	1.979%	0.0007
Sample1350	50462	1.0	1149.83	2.279%	186.544	1.951%	0.0007
Sample1351	50546	1.0	1165.804	2.306%	187.862	1.962%	0.0008
Sample1352	50576	1.0	1161.514	2.297%	187.564	1.957%	0.0007
Sample1353	50650	1.0	1176.081	2.322%	190.086	1.981%	0.0008
Sample1354	50694	1.0	1173.819	2.315%	188.8	1.966%	0.0008
Sample1355	50733	1.0	1179.578	2.325%	189.041	1.967%	0.0008
Sample1356	50759	1.0	1176.93	2.319%	189.132	1.966%	0.0008
Sample1357	50786	1.0	1177.851	2.319%	189.844	1.973%	0.0008
Sample1358	50860	1.0	1197.063	2.354%	193.356	2.007%	0.0008
Sample1359	50886	1.0	1193.308	2.345%	192.916	2.001%	0.0008
Sample1360	50912	1.0	1193.589	2.344%	192.851	1.999%	0.0008
Sample1361	50955	1.0	1194.277	2.344%	192.204	1.991%	0.0008
Sample1362	50994	1.0	1196.948	2.347%	192.366	1.991%	0.0008
Sample1363	51032	1.0	1195.527	2.343%	192.17	1.987%	0.0008
Sample1364	51058	1.0	1195.136	2.341%	192.722	1.992%	0.0008
Sample1365	51095	1.0	1191.183	2.331%	191.974	1.983%	0.0008
Sample1366	51127	1.0	1187.693	2.323%	191.598	1.978%	0.0008
Sample1367	51159	1.0	1187.321	2.321%	191.655	1.977%	0.0008
Sample1368	51189	1.0	1187.488	2.32%	191.985	1.979%	0.0008
Sample1369	51270	1.0	1199.847	2.34%	192.581	1.982%	0.0008
Sample1370	51297	1.0	1199.021	2.337%	192.361	1.979%	0.0008
Sample1371	51326	1.0	1193.452	2.325%	191.547	1.969%	0.0008
Sample1372	51352	1.0	1189.358	2.316%	190.324	1.956%	0.0008
Sample1373	51390	1.0	1191.574	2.319%	190.194	1.953%	0.0008
Sample1374	51417	1.0	1188.284	2.311%	189.747	1.947%	0.0008
Sample1375	51445	1.0	1188.881	2.311%	189.442	1.943%	0.0008
Sample1376	51470	1.0	1194.475	2.321%	190.301	1.95%	0.0008
Sample1377	51499	1.0	1193.682	2.318%	190.648	1.953%	0.0008
Sample1378	51524	1.0	1194.942	2.319%	191.245	1.958%	0.0008
Sample1379	51549	1.0	1192.302	2.313%	190.91	1.953%	0.0008
Sample1380	51600	1.0	1206.991	2.339%	192.696	1.97%	0.0008
Sample1381	51646	1.0	1209.598	2.342%	192.945	1.971%	0.0008
Sample1382	51675	1.0	1214.132	2.35%	192.716	1.968%	0.0008
Sample1383	51715	1.0	1214.247	2.348%	193.025	1.969%	0.0008
Sample1384	51753	1.0	1216.46	2.351%	193.703	1.974%	0.0008
Sample1385	51793	1.0	1216.751	2.349%	193.677	1.973%	0.0008
Sample1386	51823	1.0	1215.008	2.345%	193.188	1.967%	0.0008
Sample1387	51852	1.0	1214.491	2.342%	193.053	1.964%	0.0008
Sample1388	51881	1.0	1213.622	2.339%	193.049	1.963%	0.0008
Sample1389	51910	1.0	1214.754	2.34%	193.737	1.969%	0.0008
Sample1390	51955	1.0	1217.623	2.344%	193.603	1.965%	0.0008
Sample1391	51988	1.0	1219.083	2.345%	194.066	1.969%	0.0008
Sample1392	52028	1.0	1222.512	2.35%	194.258	1.969%	0.0008
Sample1393	52072	1.0	1221.863	2.346%	193.556	1.96%	0.0008
Sample1394	52098	1.0	1225.625	2.353%	193.996	1.964%	0.0008
Sample1395	52130	1.0	1221.977	2.344%	192.92	1.952%	0.0008
Sample1396	52159	1.0	1224.133	2.347%	193.457	1.956%	0.0008
Sample1397	52186	1.0	1223.394	2.344%	194.07	1.961%	0.0008
Sample1398	52210	1.0	1224.681	2.346%	194.514	1.964%	0.0008
Sample1399	52239	1.0	1219.652	2.335%	193.339	1.951%	0.0008
Sample1400	52267	1.0	1218.792	2.332%	193.506	1.952%	0.0008
Sample1401	52296	1.0	1213.979	2.321%	192.959	1.945%	0.0008
Sample1402	52304	1.0	1212.5	2.318%	192.807	1.943%	0.0008
Sample1403	52344	1.0	1212.552	2.317%	192.188	1.935%	0.0008
Sample1404	52370	1.0	1212.304	2.315%	192.166	1.934%	0.0008
Sample1405	52398	1.0	1208.582	2.307%	191.45	1.926%	0.0008
Sample1406	52476	1.0	1222.53	2.33%	192.275	1.931%	0.0008
Sample1407	52505	1.0	1223.825	2.331%	192.473	1.932%	0.0008
Sample1408	52546	1.0	1229.433	2.34%	192.829	1.934%	0.0008
Sample1409	52576	1.0	1229.53	2.339%	193.334	1.938%	0.0008
Sample1410	52606	1.0	1226.165	2.331%	193.093	1.934%	0.0008
Sample1411	52649	1.0	1231.1	2.338%	193.973	1.942%	0.0008
Sample1412	52696	1.0	1234.289	2.342%	194.611	1.947%	0.0008
Sample1413	52725	1.0	1231.862	2.336%	194.388	1.943%	0.0008
Sample1414	52754	1.0	1228.485	2.329%	193.976	1.938%	0.0008
Sample1415	52797	1.0	1232.427	2.334%	194.205	1.939%	0.0008
Sample1416	52843	1.0	1229.017	2.326%	193.13	1.926%	0.0008
Sample1417	52871	1.0	1229.711	2.326%	193.701	1.931%	0.0008
Sample1418	52900	1.0	1226.664	2.319%	192.89	1.922%	0.0008
Sample1419	52939	1.0	1229.017	2.322%	192.997	1.921%	0.0008
Sample1420	52972	1.0	1228.062	2.318%	193.287	1.923%	0.0008
Sample1421	53004	1.0	1226.168	2.313%	192.756	1.917%	0.0008
Sample1422	53076	1.0	1246.525	2.349%	195.731	1.944%	0.0008
Sample1423	53162	1.0	1267.073	2.383%	198.758	1.971%	0.0008
Sample1424	53201	1.0	1272.36	2.392%	199.313	1.975%	0.0008
Sample1425	53227	1.0	1273.264	2.392%	199.705	1.978%	0.0008
Sample1426	53267	1.0	1272.374	2.389%	199.117	1.971%	0.0008
Sample1427	53297	1.0	1270.306	2.383%	198.916	1.967%	0.0008
Sample1428	53339	1.0	1271.282	2.383%	198.615	1.963%	0.0008
Sample1429	53363	1.0	1268.359	2.377%	198.634	1.962%	0.0008
Sample1430	53401	1.0	1271.79	2.382%	198.972	1.964%	0.0008
Sample1431	53430	1.0	1267.285	2.372%	198.091	1.954%	0.0008
Sample1432	53458	1.0	1265.892	2.368%	198.016	1.952%	0.0008
Sample1433	53481	1.0	1260.326	2.357%	197.047	1.942%	0.0008
Sample1434	53522	1.0	1262.34	2.359%	196.839	1.939%	0.0008
Sample1435	53552	1.0	1260.534	2.354%	196.911	1.938%	0.0008
Sample1436	53579	1.0	1264.253	2.36%	197.238	1.94%	0.0008
Sample1437	53610	1.0	1257.476	2.346%	195.697	1.924%	0.0008
Sample1438	53638	1.0	1260.064	2.349%	196.209	1.928%	0.0008
Sample1439	53661	1.0	1254.246	2.337%	195.27	1.918%	0.0008
Sample1440	53691	1.0	1252.624	2.333%	195.313	1.917%	0.0008
Sample1441	53727	1.0	1252.28	2.331%	194.578	1.908%	0.0008
Sample1442	53758	1.0	1247.518	2.321%	194.615	1.908%	0.0008
Sample1443	53784	1.0	1246.359	2.317%	194.671	1.907%	0.0008
Sample1444	53822	1.0	1249.77	2.322%	194.958	1.908%	0.0008
Sample1445	53859	1.0	1250.279	2.321%	194.665	1.904%	0.0008
Sample1446	53892	1.0	1253.304	2.326%	194.958	1.906%	0.0008
Sample1447	53930	1.0	1248.727	2.315%	194.236	1.897%	0.0008
Sample1448	53957	1.0	1248.443	2.314%	194.103	1.895%	0.0008
Sample1449	53985	1.0	1251.073	2.317%	194.85	1.901%	0.0008
Sample1450	54013	1.0	1249.7	2.314%	194.77	1.899%	0.0008
Sample1451	54060	1.0	1257.402	2.326%	196.107	1.911%	0.0008
Sample1452	54089	1.0	1254.961	2.32%	195.863	1.907%	0.0008
Sample1453	54116	1.0	1254.803	2.319%	195.848	1.906%	0.0008
Sample1454	54166	1.0	1264.807	2.335%	196.637	1.912%	0.0008
Sample1455	54194	1.0	1263.531	2.331%	196.424	1.909%	0.0008
Sample1456	54222	1.0	1262.229	2.328%	196.583	1.909%	0.0008
Sample1457	54246	1.0	1259.442	2.322%	196.153	1.904%	0.0008
Sample1458	54321	1.0	1267.364	2.333%	196.756	1.908%	0.0008
Sample1459	54351	1.0	1263.841	2.325%	196.178	1.901%	0.0008
Sample1460	54389	1.0	1265.328	2.326%	196.139	1.899%	0.0008
Sample1461	54416	1.0	1267.181	2.329%	196.1	1.898%	0.0008
Sample1462	54492	1.0	1270.677	2.332%	195.773	1.892%	0.0008
Sample1463	54512	1.0	1274.215	2.337%	196.166	1.895%	0.0008
Sample1464	54541	1.0	1275.673	2.339%	195.929	1.892%	0.0008
Sample1465	54564	1.0	1275.905	2.338%	196.528	1.897%	0.0008
Sample1466	54593	1.0	1273.393	2.333%	196.275	1.893%	0.0008
Sample1467	54670	1.0	1284.9	2.35%	197.539	1.903%	0.0008
Sample1468	54701	1.0	1278.152	2.337%	196.897	1.896%	0.0008
Sample1469	54731	1.0	1276.486	2.332%	196.471	1.891%	0.0008
Sample1470	54760	1.0	1274.117	2.327%	196.68	1.892%	0.0008
Sample1471	54781	1.0	1276.583	2.33%	197.161	1.895%	0.0008
Sample1472	54822	1.0	1274.746	2.325%	196.85	1.891%	0.0008
Sample1473	54903	1.0	1289.199	2.348%	199.418	1.913%	0.0008
Sample1474	54939	1.0	1289.729	2.348%	199.07	1.909%	0.0008
Sample1475	54965	1.0	1288.693	2.345%	198.775	1.905%	0.0008
Sample1476	55010	1.0	1281.13	2.329%	197.007	1.886%	0.0008
Sample1477	55051	1.0	1286.349	2.337%	197.766	1.892%	0.0008
Sample1478	55080	1.0	1281.869	2.327%	197.218	1.886%	0.0008
Sample1479	55107	1.0	1280.017	2.323%	197.244	1.885%	0.0008
Sample1480	55133	1.0	1278.933	2.32%	197.077	1.882%	0.0008
Sample1481	55205	1.0	1299.704	2.354%	200.319	1.911%	0.0008
Sample1482	55234	1.0	1301.462	2.356%	200.722	1.914%	0.0008
Sample1483	55260	1.0	1298.378	2.35%	200.683	1.912%	0.0008
Sample1484	55287	1.0	1298.794	2.349%	201.159	1.916%	0.0008
Sample1485	55317	1.0	1295.562	2.342%	200.945	1.913%	0.0008
Sample1486	55345	1.0	1294.838	2.34%	201.093	1.913%	0.0008
Sample1487	55388	1.0	1300.105	2.347%	201.278	1.914%	0.0008
Sample1488	55419	1.0	1299.595	2.345%	201.274	1.912%	0.0008
Sample1489	55446	1.0	1299.655	2.344%	201.612	1.914%	0.0008
Sample1490	55472	1.0	1304.811	2.352%	202.615	1.923%	0.0008
Sample1491	55545	1.0	1325.43	2.386%	205.466	1.948%	0.0008
Sample1492	55581	1.0	1326.063	2.386%	205.665	1.948%	0.0008
Sample1493	55619	1.0	1328.682	2.389%	206.673	1.956%	0.0008
Sample1494	55699	1.0	1340.115	2.406%	209.254	1.978%	0.0008
Sample1495	55727	1.0	1333.301	2.393%	208.215	1.967%	0.0008
Sample1496	55754	1.0	1329.81	2.385%	207.966	1.964%	0.0008
Sample1497	55786	1.0	1328.652	2.382%	207.826	1.961%	0.0008
Sample1498	55815	1.0	1324.472	2.373%	207.443	1.957%	0.0008
Sample1499	55841	1.0	1325.718	2.374%	207.838	1.959%	0.0008
Sample1500	55880	1.0	1321.33	2.365%	207.461	1.954%	0.0008
Sample1501	55919	1.0	1322.419	2.365%	207.141	1.95%	0.0008
Sample1502	55995	1.0	1347.355	2.406%	210.816	1.982%	0.0008
Sample1503	56029	1.0	1347.203	2.404%	210.592	1.979%	0.0008
Sample1504	56063	1.0	1350.073	2.408%	210.907	1.98%	0.0008
Sample1505	56092	1.0	1348.026	2.403%	210.862	1.979%	0.0008
Sample1506	56167	1.0	1370.062	2.439%	214.273	2.008%	0.0008
Sample1507	56187	1.0	1372.335	2.442%	214.39	2.009%	0.0008
Sample1508	56265	1.0	1381.909	2.456%	215.682	2.019%	0.0008
Sample1509	56292	1.0	1379.923	2.451%	215.39	2.015%	0.0008
Sample1510	56320	1.0	1378.558	2.448%	215.073	2.01%	0.0008
Sample1511	56353	1.0	1378.342	2.446%	214.584	2.005%	0.0008
Sample1512	56376	1.0	1372.432	2.434%	213.561	1.994%	0.0008
Sample1513	56406	1.0	1371.191	2.431%	213.808	1.996%	0.0008
Sample1514	56431	1.0	1371.313	2.43%	213.992	1.996%	0.0008
Sample1515	56460	1.0	1371.034	2.428%	214.052	1.996%	0.0008
Sample1516	56489	1.0	1370.986	2.427%	214.059	1.995%	0.0008
Sample1517	56520	1.0	1370.414	2.425%	213.243	1.986%	0.0008
Sample1518	56552	1.0	1366.833	2.417%	212.404	1.977%	0.0008
Sample1519	56575	1.0	1360.97	2.406%	211.416	1.967%	0.0008
Sample1520	56651	1.0	1370.547	2.419%	212.838	1.978%	0.0008
Sample1521	56680	1.0	1369.947	2.417%	212.945	1.978%	0.0008
Sample1522	56758	1.0	1387.791	2.445%	215.177	1.996%	0.0009
Sample1523	56789	1.0	1389.0	2.446%	215.221	1.995%	0.0009
Sample1524	56863	1.0	1409.866	2.479%	217.947	2.018%	0.0009
Sample1525	56892	1.0	1409.473	2.477%	217.62	2.014%	0.0009
Sample1526	56918	1.0	1410.556	2.478%	217.9	2.016%	0.0009
Sample1527	56945	1.0	1412.73	2.481%	218.452	2.02%	0.0009
Sample1528	57020	1.0	1424.823	2.499%	220.381	2.035%	0.0009
Sample1529	57048	1.0	1425.761	2.499%	220.677	2.037%	0.0009
Sample1530	57087	1.0	1428.736	2.503%	220.73	2.036%	0.0009
Sample1531	57120	1.0	1430.755	2.505%	220.787	2.035%	0.0009
Sample1532	57148	1.0	1427.693	2.498%	220.424	2.031%	0.0009
Sample1533	57324	1.0	1400.028	2.442%	219.525	2.019%	0.0008
Sample1534	57369	1.0	1401.347	2.443%	219.798	2.02%	0.0008
Sample1535	57404	1.0	1396.685	2.433%	218.978	2.011%	0.0008
Sample1536	57435	1.0	1398.284	2.435%	219.859	2.018%	0.0008
Sample1537	57465	1.0	1401.009	2.438%	220.876	2.026%	0.0008
Sample1538	57495	1.0	1395.637	2.427%	219.812	2.015%	0.0008
Sample1539	57525	1.0	1394.436	2.424%	220.2	2.018%	0.0008
Sample1540	57550	1.0	1392.767	2.42%	220.219	2.017%	0.0008
Sample1541	57579	1.0	1390.765	2.415%	220.253	2.016%	0.0008
Sample1542	57660	1.0	1398.15	2.425%	220.444	2.015%	0.0008
Sample1543	57699	1.0	1403.178	2.432%	220.501	2.015%	0.0008
Sample1544	57726	1.0	1399.16	2.424%	219.893	2.008%	0.0008
Sample1545	57756	1.0	1396.056	2.417%	219.721	2.005%	0.0008
Sample1546	57793	1.0	1403.434	2.428%	220.65	2.012%	0.0008
Sample1547	57820	1.0	1399.367	2.42%	220.302	2.008%	0.0008
Sample1548	57892	1.0	1418.838	2.451%	222.709	2.028%	0.0009
Sample1549	57915	1.0	1419.203	2.45%	223.102	2.03%	0.0009
Sample1550	57939	1.0	1418.564	2.448%	223.364	2.032%	0.0009
Sample1551	58012	1.0	1428.89	2.463%	225.041	2.045%	0.0009
Sample1552	58188	1.0	1407.056	2.418%	224.782	2.039%	0.0008
Sample1553	58228	1.0	1412.94	2.427%	225.554	2.044%	0.0008
Sample1554	58269	1.0	1419.106	2.435%	225.427	2.042%	0.0008
Sample1555	58343	1.0	1439.305	2.467%	227.911	2.062%	0.0009
Sample1556	58356	1.0	1443.086	2.473%	228.427	2.066%	0.0009
Sample1557	58382	1.0	1440.215	2.467%	227.463	2.056%	0.0009
Sample1558	58411	1.0	1440.082	2.465%	227.46	2.055%	0.0009
Sample1559	58451	1.0	1444.027	2.47%	227.23	2.052%	0.0009
